gbifID;abstract;accessRights;accrualMethod;accrualPeriodicity;accrualPolicy;alternative;audience;available;bibliographicCitation;conformsTo;contributor;coverage;created;creator;date;dateAccepted;dateCopyrighted;dateSubmitted;description;educationLevel;extent;format;hasFormat;hasPart;hasVersion;identifier;instructionalMethod;isFormatOf;isPartOf;isReferencedBy;isReplacedBy;isRequiredBy;isVersionOf;issued;language;license;mediator;medium;modified;provenance;publisher;references;relation;replaces;requires;rights;rightsHolder;source;spatial;subject;tableOfContents;temporal;title;type;valid;institutionID;collectionID;datasetID;institutionCode;collectionCode;datasetName;ownerInstitutionCode;basisOfRecord;informationWithheld;dataGeneralizations;dynamicProperties;occurrenceID;catalogNumber;recordNumber;recordedBy;individualCount;organismQuantity;organismQuantityType;sex;lifeStage;reproductiveCondition;behavior;establishmentMeans;occurrenceStatus;preparations;disposition;associatedReferences;associatedSequences;associatedTaxa;otherCatalogNumbers;occurrenceRemarks;organismID;organismName;organismScope;associatedOccurrences;associatedOrganisms;previousIdentifications;organismRemarks;materialSampleID;eventID;parentEventID;fieldNumber;eventDate;eventTime;startDayOfYear;endDayOfYear;year;month;day;verbatimEventDate;habitat;samplingProtocol;samplingEffort;sampleSizeValue;sampleSizeUnit;fieldNotes;eventRemarks;locationID;higherGeographyID;higherGeography;continent;waterBody;islandGroup;island;countryCode;stateProvince;county;municipality;locality;verbatimLocality;verbatimElevation;verbatimDepth;minimumDistanceAboveSurfaceInMeters;maximumDistanceAboveSurfaceInMeters;locationAccordingTo;locationRemarks;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;pointRadiusSpatialFit;verbatimCoordinateSystem;verbatimSRS;footprintWKT;footprintSRS;footprintSpatialFit;georeferencedBy;georeferencedDate;georeferenceProtocol;georeferenceSources;georeferenceVerificationStatus;georeferenceRemarks;geologicalContextID;earliestEonOrLowestEonothem;latestEonOrHighestEonothem;earliestEraOrLowestErathem;latestEraOrHighestErathem;earliestPeriodOrLowestSystem;latestPeriodOrHighestSystem;earliestEpochOrLowestSeries;latestEpochOrHighestSeries;earliestAgeOrLowestStage;latestAgeOrHighestStage;lowestBiostratigraphicZone;highestBiostratigraphicZone;lithostratigraphicTerms;group;formation;member;bed;identificationID;identificationQualifier;typeStatus;identifiedBy;dateIdentified;identificationReferences;identificationVerificationStatus;identificationRemarks;taxonID;scientificNameID;acceptedNameUsageID;parentNameUsageID;originalNameUsageID;nameAccordingToID;namePublishedInID;taxonConceptID;scientificName;acceptedNameUsage;parentNameUsage;originalNameUsage;nameAccordingTo;namePublishedIn;namePublishedInYear;higherClassification;kingdom;phylum;class;order;family;genus;subgenus;specificEpithet;infraspecificEpithet;taxonRank;verbatimTaxonRank;vernacularName;nomenclaturalCode;taxonomicStatus;nomenclaturalStatus;taxonRemarks;datasetKey;publishingCountry;lastInterpreted;elevation;elevationAccuracy;depth;depthAccuracy;distanceAboveSurface;distanceAboveSurfaceAccuracy;issue;mediaType;hasCoordinate;hasGeospatialIssues;taxonKey;acceptedTaxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;subgenusKey;speciesKey;species;genericName;acceptedScientificName;verbatimScientificName;typifiedName;protocol;lastParsed;lastCrawled;repatriated;relativeOrganismQuantity;recordedByID;identifiedByID;level0Gid;level0Name;level1Gid;level1Name;level2Gid;level2Name;level3Gid;level3Name;iucnRedListCategory
3387255127;;;;;;;;;;;;;;;;;;;;;;;;;;PA-43.1913;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-43.1913;PA-43.1913;;;1.0;;;;;;;;PRESENT;;;;;;;Spirifer aff. oweni Hall;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US;;;;Watson Station, Indiana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;incertae sedis;;;;;;;Brachiopoda | Articulata | Spiriferacea | Spiriferidae;incertae sedis;;;;;;;;;KINGDOM;;;;;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:18.439Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_NONE;INSTITUTION_MATCH_NONE";;false;false;0;;0;;;;;;;;;;;Spirifer aff. oweni Hall;;DWC_ARCHIVE;2022-01-18T15:47:18.439Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;
3387249431;;;;;;;;;;;;;;;;;;;;;;;;;;PA-83.1897;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-83.1897;PA-83.1897;;;3.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UA;;;;Krim | Kamysh-Burun;;;;;;;Oorspronkelijke aanduiding: Steilwand aan de Zwarte Zee, Kamysch Burum, zuidelijk van Kertsch, Krim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;incertae sedis;;;;;;;Lamellibranchiata | Homomyaria | Heterodonta | Cardiidae;incertae sedis;;;;;;;;;KINGDOM;;;;;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:12.548Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_NONE;INSTITUTION_MATCH_NONE";;False;False;0;;0;;;;;;;;;;;Caridum edentulum Desh.;;DWC_ARCHIVE;2022-01-18T15:47:12.548Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387253324;;;;;;;;;;;;;;;;;;;;;;;;;;G-731.1895;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-731.1895;G-731.1895;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DK;;;;Noordkust van Jutland bij Lonstrup;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cardium Linnaeus, 1758;;;;;;;Lamellibranchiata | Homomyaria | Heterodonta | Cardiidae;Animalia;Mollusca;Bivalvia;Cardiida;Cardiidae;Cardium;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:16.566Z;;;;;;;"TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;5189002;5189002.0;1;52.0;137.0;9529005.0;6858.0;5189002.0;;;;Cardium;Cardium Linnaeus, 1758;Cardium norvegicum L.;;DWC_ARCHIVE;2022-01-18T15:47:16.566Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387251717;;;;;;;;;;;;;;;;;;;;;;;;;;PA-41.1896;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-41.1896;PA-41.1896;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;Endingen, bij Balingen, Wurttemberg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lima BruguiÃ¨re, 1797;;;;;;;Lamellibranchiata | Anysomyaria | Limidae;Animalia;Mollusca;Bivalvia;Limida;Limidae;Lima;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:14.874Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;2288708;2288708.0;1;52.0;137.0;9380407.0;3480.0;2288708.0;;;;Lima;Lima BruguiÃ¨re, 1797;Lima acuticosta Goldf. sp.;;DWC_ARCHIVE;2022-01-18T15:47:14.874Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387252035;;;;;;;;;;;;;;;;;;;;;;;;;;G-125.1897;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-125.1897;G-125.1897;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;WÃ¼rttemberg | Nattheim;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Montlivaultia obconica (MÃ¼nster, 1829);;;;;;;Zoantharia | Hexacoralla | Astraeidae;Animalia;Cnidaria;Anthozoa;Scleractinia;Thecosmiliidae;Montlivaltia;;obconica;;SPECIES;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:15.186Z;;;;;;;"COUNTRY_INVALID;INSTITUTION_MATCH_NONE";;False;False;11187153;11187153.0;1;43.0;206.0;714.0;10822359.0;4879299.0;;11187153.0;Montlivaultia obconica;Montlivaultia;Montlivaultia obconica (MÃ¼nster, 1829);Montlivaultia obconica v. Munst.;;DWC_ARCHIVE;2022-01-18T15:47:15.186Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;NE
3387249140;;;;;;;;;;;;;;;;;;;;;;;;;;G-292.1891;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-292.1891;G-292.1891;;;2.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;Stuifen, Wurttemberg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;incertae sedis;;;;;;;Annelides | Polychaeta | Tubicola;incertae sedis;;;;;;;;;KINGDOM;;;;;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:12.224Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_NONE;INSTITUTION_MATCH_NONE";;False;False;0;;0;;;;;;;;;;;Serpula torquata Qu.;;DWC_ARCHIVE;2022-01-18T15:47:12.224Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387252244;;;;;;;;;;;;;;;;;;;;;;;;;;G-45.1885;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-45.1885;G-45.1885;;;2.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;Mosbach;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Helix hispida Linnaeus, 1758;;;;;;;Gastropoda | Pulmonata | Stylommatophora | Helicidae;Animalia;Mollusca;Gastropoda;Stylommatophora;Hygromiidae;Trochulus;;hispida;;SPECIES;;;;SYNONYM;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:15.412Z;;;;;;;"COUNTRY_INVALID;INSTITUTION_MATCH_NONE";;False;False;8206787;7363930.0;1;52.0;225.0;1456.0;2627.0;7524401.0;;7363930.0;Trochulus hispidus;Helix;Trochulus hispidus (Linnaeus, 1758);Helix hispida L.;;DWC_ARCHIVE;2022-01-18T15:47:15.412Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;LC
3387248785;;;;;;;;;;;;;;;;;;;;;;;;;;PA-61.1939;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-61.1939;PA-61.1939;;;1.0;;;;;;;;PRESENT;;;;;;;Placites polydactylus var. oldhami Mojs.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ID;;;;Bihati varia, Timor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Placites polydactylus (von Mojsisovics, 1873);;;;;;;Cephalopoda | Terebranchiata | Ammonoidea | Pinacoceratidae;Animalia;Mollusca;Cephalopoda;Ammonoidea;Gymnitidae;Placites;;polydactylus;;SPECIES;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:11.767Z;;;;;;;"TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;8456658;8456658.0;1;52.0;136.0;9559185.0;3245977.0;4622887.0;;8456658.0;Placites polydactylus;Placites;Placites polydactylus (von Mojsisovics, 1873);Placites polydactylus var. oldhami Mojs.;;DWC_ARCHIVE;2022-01-18T15:47:11.767Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;NE
3387255344;;;;;;;;;;;;;;;;;;;;;;;;;;PA-16.1891;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-16.1891;PA-16.1891;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;Ettlenschiess, Wurttemberg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;incertae sedis;;;;;;;Zoantharia | Hexacoralla | Fungidae;incertae sedis;;;;;;;;;KINGDOM;;;;;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:18.605Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_NONE;INSTITUTION_MATCH_NONE";;false;false;0;;0;;;;;;;;;;;Epistreptephyllum commune Mil.;;DWC_ARCHIVE;2022-01-18T15:47:18.605Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;
3387254083;;;;;;;;;;;;;;;;;;;;;;;;;;PA-21.1888;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-21.1888;PA-21.1888;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GB;;;;Dudley, Staffordshire;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cornulites serpularius Schlotheim, 1820;;;;;;;Annelides | Polychaeta | Tubicola;Animalia;;;;Cornulitidae;Cornulites;;serpularius;;SPECIES;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:17.373Z;;;;;;;"COUNTRY_INVALID;INSTITUTION_MATCH_NONE";;false;false;4579012;4579012.0;1;;;;4579003.0;4579010.0;;4579012.0;Cornulites serpularius;Cornulites;Cornulites serpularius Schlotheim, 1820;Cornulites serpularius v. Schloth;;DWC_ARCHIVE;2022-01-18T15:47:17.373Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;NE
3387256377;;;;;;;;;;;;;;;;;;;;;;;;;;PA-525.1943;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-525.1943;PA-525.1943;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL;;;;Olst;;;;;;;Oorspronkelijke aanduiding: Olst, 26-32 meter onder A.P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pisidium obtusale (Lamarck, 1818);;;;;;;Lamellibranchiata | Homomyaria | Heterodonta | Cyrenidae;Animalia;Mollusca;Bivalvia;Sphaeriida;Sphaeriidae;Pisidium;;obtusale;;SPECIES;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:19.676Z;;;;;;;INSTITUTION_MATCH_NONE;;false;false;4559693;4559693.0;1;52.0;137.0;10495862.0;3247675.0;2286678.0;;4559693.0;Pisidium obtusale;Pisidium;Pisidium obtusale (Lamarck, 1818);Pisidium obtusale Pf.;;DWC_ARCHIVE;2022-01-18T15:47:19.676Z;2021-11-25T23:40:55.286Z;false;;;;;;;;;;;;LC
3387256337;;;;;;;;;;;;;;;;;;;;;;;;;;G-295.1894;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-295.1894;G-295.1894;;;1.0;;;;;;;;PRESENT;;;;;;;Ptyctodus polygurus Ag.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PL;;;;Groschwitz, Silezie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;incertae sedis;;;;;;;Chondrichthyes/Elasmobranchii | Ptyctodontida;incertae sedis;;;;;;;;;KINGDOM;;;;;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:19.637Z;;;;;;;"TAXON_MATCH_NONE;INSTITUTION_MATCH_NONE";;false;false;0;;0;;;;;;;;;;;Ptyctodus polygurus Ag.;;DWC_ARCHIVE;2022-01-18T15:47:19.637Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;
3387250696;;;;;;;;;;;;;;;;;;;;;;;;;;UGEO-1162;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;UGEO-1162;UGEO-1162;;;1.0;;;;;;;;PRESENT;;;;;;;Elephas primigenius Blumenbach | Mammuthus primigenius;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL;;;;Waal bij Zaltbommel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Elephas primigenius;;;;;;;Mammalia/Theria | Proboscidea | Euelephantoidea;Animalia;Chordata;Mammalia;Proboscidea;Elephantidae;Mammuthus;;primigenius;;SPECIES;;;;SYNONYM;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:13.817Z;;;;;;;INSTITUTION_MATCH_NONE;;False;False;5816436;4825833.0;1;44.0;359.0;799.0;9427.0;4825832.0;;4825833.0;Mammuthus primigenius;Elephas;Mammuthus primigenius (Blumenbach, 1799);Elephas primigenius Blumenbach | Mammuthus primigenius;;DWC_ARCHIVE;2022-01-18T15:47:13.817Z;2021-11-25T23:40:55.286Z;False;;;;;;;;;;;;NE
3387249831;;;;;;;;;;;;;;;;;;;;;;;;;;G-436.1883;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-436.1883;G-436.1883;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL;;;;Maastricht;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Idmonea Lamouroux, 1821;;;;;;;Bryozoa | Cyclostomata;Animalia;Bryozoa;Stenolaemata;Cyclostomatida;Idmoneidae;Idmonea;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:13.008Z;;;;;;;"TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;1003928;1003928.0;1;53.0;226.0;1497.0;5657.0;1003928.0;;;;Idmonea;Idmonea Lamouroux, 1821;Idmonea dorsata Hagen;;DWC_ARCHIVE;2022-01-18T15:47:13.008Z;2021-11-25T23:40:55.286Z;False;;;;;;;;;;;;
3387253102;;;;;;;;;;;;;;;;;;;;;;;;;;G-64.1892;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-64.1892;G-64.1892;;;1.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DZ;;;;Bou Saada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Holectypus Desor, 1842;;;;;;;Euechinoidea | Irregulares | Gnathostomata | Holectypidae;Animalia;Echinodermata;Echinoidea;Holectypoida;Holectypidae;Holectypus;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:16.362Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;4876866;4876866.0;1;50.0;221.0;8472748.0;4876862.0;4876866.0;;;;Holectypus;Holectypus Desor, 1842;Holectypus cenomanensis Guer 1859;;DWC_ARCHIVE;2022-01-18T15:47:16.362Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387256244;;;;;;;;;;;;;;;;;;;;;;;;;;G-2414.1881;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-2414.1881;G-2414.1881;;;2.0;;;;;;;;PRESENT;;;;;;;Terebratula canalis Barrande;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CZ;;;;Konieprus, Bohemen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Terebratula MÃ¼ller, 1776;;;;;;;Brachiopoda | Articulata | Terebratulacea/Terebratuloidea | Terebratulidae;Animalia;Brachiopoda;Rhynchonellata;Terebratulida;Terebratulidae;Terebratula;;;;GENUS;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:19.545Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;false;false;4868945;4868945.0;1;110.0;210.0;509.0;7526.0;4868945.0;;;;Terebratula;Terebratula MÃ¼ller, 1776;Terebratula canalis Barrande;;DWC_ARCHIVE;2022-01-18T15:47:19.545Z;2021-11-25T23:40:55.286Z;true;;;;;;;;;;;;
3387250772;;;;;;;;;;;;;;;;;;;;;;;;;;G-216.1897;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-216.1897;G-216.1897;;;3.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FR;;;;Reims;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cryptoconus lineolatus (Lamarck, 1804);;;;;;;Gastropoda | Prosobranchia | Ctenobranchi | Pleurotomidae;Animalia;Mollusca;Gastropoda;Neogastropoda;Cryptoconidae;Cryptoconus;;lineolatus;;SPECIES;;;;ACCEPTED;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:13.871Z;;;;;;;INSTITUTION_MATCH_NONE;;False;False;8728542;8728542.0;1;52.0;225.0;982.0;9662466.0;4602276.0;;8728542.0;Cryptoconus lineolatus;Cryptoconus;Cryptoconus lineolatus (Lamarck, 1804);Cryptoconus lineolatus Desh.;;DWC_ARCHIVE;2022-01-18T15:47:13.871Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;NE
3387251484;;;;;;;;;;;;;;;;;;;;;;;;;;G-313.1928;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;G-313.1928;G-313.1928;;;1.0;;;;;;;;PRESENT;;;;;;;Spirifer aff. elegans Steining;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BE;;;;Kruipunt weg Dailly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;incertae sedis;;;;;;;Brachiopoda | Articulata | Spiriferacea | Spiriferidae;incertae sedis;;;;;;;;;KINGDOM;;;;;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:14.647Z;;;;;;;"TAXON_MATCH_NONE;INSTITUTION_MATCH_NONE";;False;False;0;;0;;;;;;;;;;;Spirifer aff. elegans Steining;;DWC_ARCHIVE;2022-01-18T15:47:14.647Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
3387249589;;;;;;;;;;;;;;;;;;;;;;;;;;PA-67.1897;;;;;;;;;;CC0_1_0;;;;;;;;;;;;;;;;;;;;;;;UMU;Fossielencollectie van Universiteitsmuseum Utrecht;;;FOSSIL_SPECIMEN;;;;PA-67.1897;PA-67.1897;;;5.0;;;;;;;;PRESENT;;;;;;;"fossielen; dierlijk fossiel";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DE;;;;Hockheim, Mainz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Cyrena Lamarck, 1818;;;;;;;Lamellibranchiata | Homomyaria | Heterodonta | Cyrenidae;Animalia;Mollusca;Bivalvia;Venerida;Cyrenidae;Corbicula;;;;GENUS;;;;SYNONYM;;;39b4ca7a-27f7-4489-8b49-c539144ccdc8;NL;2022-01-18T15:47:12.751Z;;;;;;;"COUNTRY_INVALID;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_NONE";;False;False;3247685;11352197.0;1;52.0;137.0;9310756.0;6527076.0;11352197.0;;;;Cyrena;Corbicula Megerle von MÃ¼hlfeld, 1811;Cyrena (Corbicula) taujasi DEsh.;;DWC_ARCHIVE;2022-01-18T15:47:12.751Z;2021-11-25T23:40:55.286Z;True;;;;;;;;;;;;
